episode,steps,score,coins,reward,epsilon,killed_self,survived,states_visited
1768,160,49,51,47.04,0.1602,0,1,32
1769,143,49,51,46.46,0.1597,0,1,32
1770,130,49,51,47.09,0.1593,0,1,32
1771,138,49,51,47.26,0.1588,0,1,32
1772,150,49,51,46.44,0.1583,0,1,32
1773,154,49,51,46.9,0.1578,0,1,32
1774,138,49,51,47.41,0.1573,0,1,32
1775,166,49,51,44.38,0.1569,0,1,32
1776,165,49,51,45.39,0.1564,0,1,32
1777,160,49,51,44.59,0.1559,0,1,32
1778,128,49,51,47.96,0.1554,0,1,32
1779,155,49,51,45.64,0.155,0,1,32
1780,146,49,51,45.78,0.1545,0,1,32
1781,158,49,51,44.16,0.154,0,1,32
1782,170,49,51,45.39,0.1536,0,1,32
1783,245,49,51,44.44,0.1531,0,1,32
1784,400,39,39,24.59,0.1526,0,1,32
1785,400,43,43,30.74,0.1521,0,1,32
1786,400,40,40,27.69,0.1517,0,1,32
1787,298,49,51,39.11,0.1512,0,1,32
1788,187,49,51,45.12,0.1507,0,1,32
1789,157,49,51,47.47,0.1502,0,1,32
1790,205,49,51,43.74,0.1498,0,1,32
1791,176,49,51,45.48,0.1493,0,1,32
1792,215,49,51,43.79,0.1488,0,1,32
1793,147,49,51,45.87,0.1483,0,1,32
1794,160,49,51,43.99,0.1479,0,1,32
1795,142,49,51,46.67,0.1474,0,1,32
1796,152,49,51,47.32,0.1469,0,1,32
1797,158,49,51,45.21,0.1464,0,1,32
1798,150,49,51,46.79,0.146,0,1,32
1799,147,49,51,48.27,0.1455,0,1,32
1800,135,49,51,49.24,0.145,0,1,32
1801,141,49,51,46.83,0.1445,0,1,32
1802,169,49,51,46.6,0.1441,0,1,32
1803,174,49,51,46.0,0.1436,0,1,32
1804,149,49,51,45.25,0.1431,0,1,32
1805,121,49,51,48.03,0.1426,0,1,32
1806,175,49,51,44.94,0.1421,0,1,32
1807,139,49,51,45.25,0.1417,0,1,32
1808,139,49,51,48.45,0.1412,0,1,32
1809,134,49,51,46.05,0.1407,0,1,32
1810,172,49,51,45.62,0.1402,0,1,32
1811,147,49,51,48.37,0.1398,0,1,32
1812,144,49,51,45.35,0.1393,0,1,32
1813,128,49,51,48.46,0.1388,0,1,32
1814,158,49,51,46.26,0.1383,0,1,32
1815,108,49,51,47.86,0.1379,0,1,32
1816,147,49,51,45.47,0.1374,0,1,32
1817,156,49,51,46.73,0.1369,0,1,32
1818,148,49,51,46.36,0.1364,0,1,32
1819,163,49,51,45.61,0.136,0,1,32
1820,137,49,51,48.97,0.1355,0,1,32
1821,151,49,51,48.33,0.135,0,1,32
1822,124,49,51,49.5,0.1346,0,1,32
1823,145,49,51,45.34,0.1341,0,1,32
1824,163,49,51,44.26,0.1336,0,1,32
1825,153,49,51,45.26,0.1331,0,1,32
1826,135,49,51,47.44,0.1327,0,1,32
1827,154,49,51,46.75,0.1322,0,1,32
1828,148,49,51,45.46,0.1317,0,1,32
1829,132,49,51,45.57,0.1312,0,1,32
1830,132,49,51,48.07,0.1308,0,1,32
1831,161,49,51,46.78,0.1303,0,1,32
1832,153,49,51,48.81,0.1298,0,1,32
1833,133,49,51,48.11,0.1293,0,1,32
1834,157,49,51,44.82,0.1289,0,1,32
1835,146,49,51,46.13,0.1284,0,1,32
1836,152,49,51,47.87,0.1279,0,1,32
1837,150,49,51,45.89,0.1274,0,1,32
1838,148,49,51,47.36,0.127,0,1,32
1839,146,49,51,48.63,0.1265,0,1,32
1840,139,49,51,47.35,0.126,0,1,32
1841,143,49,51,46.96,0.1255,0,1,32
1842,131,49,51,48.53,0.125,0,1,32
1843,155,49,51,45.74,0.1246,0,1,32
1844,140,49,51,45.24,0.1241,0,1,32
1845,148,49,51,46.41,0.1236,0,1,32
1846,131,49,51,47.38,0.1231,0,1,32
1847,143,49,51,46.91,0.1227,0,1,32
1848,143,49,51,49.41,0.1222,0,1,32
1849,150,49,51,45.69,0.1217,0,1,32
1850,154,49,51,47.35,0.1212,0,1,32
1851,153,49,51,48.26,0.1208,0,1,32
1852,138,49,51,48.76,0.1203,0,1,32
1853,130,49,51,47.04,0.1198,0,1,32
1854,156,49,51,46.73,0.1193,0,1,32
1855,136,49,51,46.88,0.1189,0,1,32
1856,174,49,51,47.65,0.1184,0,1,32
1857,153,49,51,48.71,0.1179,0,1,32
1858,143,49,51,47.31,0.1174,0,1,32
1859,154,49,51,46.25,0.117,0,1,32
1860,150,49,51,46.94,0.1165,0,1,32
1861,130,49,51,46.49,0.116,0,1,32
1862,128,49,51,47.61,0.1156,0,1,32
1863,137,49,51,46.97,0.1151,0,1,32
1864,148,49,51,46.91,0.1146,0,1,32
1865,134,49,51,47.6,0.1141,0,1,32
1866,152,49,51,47.82,0.1137,0,1,32
1867,155,49,51,47.24,0.1132,0,1,32
1868,148,49,51,48.86,0.1127,0,1,32
1869,153,49,51,47.36,0.1122,0,1,32
1870,133,49,51,47.61,0.1118,0,1,32
1871,130,49,51,46.44,0.1113,0,1,32
1872,124,49,51,48.7,0.1108,0,1,32
1873,139,49,51,48.5,0.1103,0,1,32
1874,128,49,51,48.61,0.1099,0,1,32
1875,191,49,51,46.33,0.1094,0,1,32
1876,135,49,51,48.44,0.1089,0,1,32
1877,117,49,51,48.72,0.1084,0,1,32
1878,144,49,51,47.4,0.108,0,1,32
1879,112,49,51,49.82,0.1075,0,1,32
1880,159,49,51,46.15,0.107,0,1,32
1881,145,49,51,47.34,0.1065,0,1,32
1882,166,49,51,46.68,0.1061,0,1,32
1883,139,49,51,48.1,0.1056,0,1,32
1884,138,49,51,46.01,0.1051,0,1,32
1885,149,49,51,48.2,0.1046,0,1,32
1886,131,49,51,48.58,0.1042,0,1,32
1887,159,49,51,44.75,0.1037,0,1,32
1888,161,49,51,47.58,0.1032,0,1,32
1889,166,49,51,48.08,0.1027,0,1,32
1890,150,49,51,47.44,0.1023,0,1,32
1891,217,49,51,46.82,0.1018,0,1,32
1892,149,49,51,47.75,0.1013,0,1,32
1893,123,49,51,49.16,0.1008,0,1,32
1894,159,49,51,47.3,0.1004,0,1,32
1895,145,49,51,47.94,0.0999,0,1,32
1896,167,49,51,47.12,0.0994,0,1,32
1897,155,49,51,46.69,0.0989,0,1,32
1898,163,49,51,48.06,0.0985,0,1,32
1899,145,49,51,46.49,0.098,0,1,32
1900,143,49,51,47.36,0.0975,0,1,32
1901,139,49,51,49.4,0.097,0,1,32
1902,118,49,51,48.76,0.0966,0,1,32
1903,140,49,51,47.39,0.0961,0,1,32
1904,143,49,51,48.46,0.0956,0,1,32
1905,141,49,51,47.48,0.0951,0,1,32
1906,143,49,51,48.36,0.0947,0,1,32
1907,148,49,51,46.36,0.0942,0,1,32
1908,140,49,51,48.49,0.0937,0,1,32
1909,147,49,51,45.42,0.0932,0,1,32
1910,155,49,51,46.24,0.0928,0,1,32
1911,138,49,51,48.01,0.0923,0,1,32
1912,170,49,51,48.04,0.0918,0,1,32
1913,137,49,51,48.52,0.0913,0,1,32
1914,149,49,51,49.0,0.0909,0,1,32
1915,163,49,51,47.71,0.0904,0,1,32
1916,143,49,51,47.41,0.0899,0,1,32
1917,142,49,51,48.52,0.0894,0,1,32
1918,148,49,51,48.51,0.089,0,1,32
1919,140,49,51,48.44,0.0885,0,1,32
1920,138,49,51,47.46,0.088,0,1,32
1921,155,49,51,47.69,0.0875,0,1,32
1922,155,49,51,47.69,0.0871,0,1,32
1923,145,49,51,47.79,0.0866,0,1,32
1924,148,49,51,47.86,0.0861,0,1,32
1925,138,49,51,49.01,0.0856,0,1,32
1926,143,49,51,48.91,0.0852,0,1,32
1927,124,49,51,48.15,0.0847,0,1,32
1928,119,49,51,47.65,0.0842,0,1,32
1929,129,49,51,49.05,0.0837,0,1,32
1930,119,49,51,49.2,0.0833,0,1,32
1931,135,49,51,48.59,0.0828,0,1,32
1932,139,49,51,47.4,0.0823,0,1,32
1933,128,49,51,47.11,0.0818,0,1,32
1934,130,49,51,48.14,0.0814,0,1,32
1935,139,49,51,48.55,0.0809,0,1,32
1936,122,49,51,48.72,0.0804,0,1,32
1937,139,49,51,49.4,0.0799,0,1,32
1938,130,49,51,49.14,0.0795,0,1,32
1939,139,49,51,47.6,0.079,0,1,32
1940,128,49,51,49.51,0.0785,0,1,32
1941,125,49,51,48.59,0.078,0,1,32
1942,149,49,51,47.9,0.0776,0,1,32
1943,127,49,51,49.17,0.0771,0,1,32
1944,136,49,51,48.83,0.0766,0,1,32
1945,131,49,51,48.58,0.0761,0,1,32
1946,125,49,51,48.09,0.0757,0,1,32
1947,138,49,51,48.01,0.0752,0,1,32
1948,133,49,51,48.11,0.0747,0,1,32
1949,137,49,51,48.87,0.0742,0,1,32
1950,124,49,51,46.7,0.0738,0,1,32
1951,117,49,51,48.32,0.0733,0,1,32
1952,132,49,51,48.07,0.0728,0,1,32
1953,134,49,51,48.4,0.0723,0,1,32
1954,146,49,51,47.48,0.0719,0,1,32
1955,130,49,51,48.54,0.0714,0,1,32
1956,128,49,51,48.16,0.0709,0,1,32
1957,127,49,51,48.07,0.0704,0,1,32
1958,128,49,51,49.66,0.07,0,1,32
1959,132,49,51,48.12,0.0695,0,1,32
1960,138,49,51,48.91,0.069,0,1,32
1961,142,49,51,48.97,0.0685,0,1,32
1962,133,49,51,49.11,0.0681,0,1,32
1963,133,49,51,48.61,0.0676,0,1,32
1964,126,49,51,47.73,0.0671,0,1,32
1965,126,49,51,48.23,0.0666,0,1,32
1966,139,49,51,47.5,0.0662,0,1,32
1967,145,49,51,47.44,0.0657,0,1,32
1968,135,49,51,49.04,0.0652,0,1,32
1969,150,49,51,48.39,0.0647,0,1,32
1970,136,49,51,48.43,0.0643,0,1,32
1971,151,49,51,48.83,0.0638,0,1,32
1972,128,49,51,49.21,0.0633,0,1,32
1973,125,49,51,48.64,0.0628,0,1,32
1974,124,49,51,49.25,0.0624,0,1,32
1975,139,49,51,49.5,0.0619,0,1,32
1976,137,49,51,48.62,0.0614,0,1,32
1977,133,49,51,49.11,0.0609,0,1,32
1978,123,49,51,48.76,0.0605,0,1,32
1979,125,49,51,48.69,0.06,0,1,32
1980,126,49,51,47.73,0.0595,0,1,32
1981,133,49,51,48.56,0.059,0,1,32
1982,117,49,51,49.27,0.0586,0,1,32
1983,119,49,51,49.2,0.0581,0,1,32
1984,148,49,51,48.91,0.0576,0,1,32
1985,151,49,51,48.23,0.0571,0,1,32
1986,118,49,51,48.31,0.0567,0,1,32
1987,122,49,51,49.22,0.0562,0,1,32
1988,129,49,51,48.7,0.0557,0,1,32
1989,135,49,51,48.04,0.0552,0,1,32
1990,110,49,51,49.39,0.0548,0,1,32
1991,138,49,51,49.06,0.0543,0,1,32
1992,144,49,51,48.4,0.0538,0,1,32
1993,138,49,51,48.01,0.0533,0,1,32
1994,137,49,51,49.52,0.0529,0,1,32
1995,120,49,51,48.29,0.0524,0,1,32
1996,144,49,51,49.05,0.0519,0,1,32
1997,117,49,51,47.82,0.0514,0,1,32
1998,125,49,51,49.19,0.051,0,1,32
1999,127,49,51,49.72,0.0505,0,1,32
2000,119,49,51,49.25,0.05,0,1,32
