timestamp,exp_id,tag,mode,agent,opponents,scenario,seeds,rounds_per_seed,mean_score,score_std,score_margin,score_margin_std,mean_coins,coins_std,mean_kills,kills_std,suicide_rate,suicide_std,mean_bombs,mean_crates,win_rate,draw_rate,survival_rate,mean_steps,invalid_action_rate,mean_think_time,wall_seconds,note
2026-08-13 08:14:50,p9_direct_seed1,p9_direct_seed1,fast,tabular_q,solo,classic,30,20,1.5483333333333336,0.34826746888714355,1.5483333333333336,0.34826746888714355,1.5483333333333336,0.34826746888714355,0.0,0.0,0.04833333333333335,0.04251436538827571,12.246666666666668,29.740000000000002,nan,nan,nan,380.90833333333336,0.020337351506267913,8.806168319761236e-05,16.220997095108032,"classic only, 12000 episodes"
2026-08-13 08:15:03,p9_direct_seed2,p9_direct_seed2,fast,tabular_q,solo,classic,30,20,0.7349999999999999,0.263644876092169,0.7349999999999999,0.263644876092169,0.7349999999999999,0.263644876092169,0.0,0.0,0.12000000000000002,0.0896352763069356,6.723333333333334,20.438333333333333,nan,nan,nan,356.0566666666667,0.01696359193761293,5.030697529076921e-05,13.68253493309021,"classic only, 12000 episodes"
2026-08-13 08:15:28,p9_direct_seed3,p9_direct_seed3,fast,tabular_q,solo,classic,30,20,3.0833333333333335,0.7354723245846068,3.0833333333333335,0.7354723245846068,3.0833333333333335,0.7354723245846068,0.0,0.0,0.07500000000000001,0.06399083986170909,20.473333333333333,51.43833333333335,nan,nan,nan,371.52666666666664,0.04249582802490624,0.00017607168964007522,24.981746912002563,"classic only, 12000 episodes"
2026-08-13 08:15:51,p9_direct_seed4,p9_direct_seed4,fast,tabular_q,solo,classic,30,20,0.6633333333333333,0.22086559079087512,0.6633333333333333,0.22086559079087512,0.6633333333333333,0.22086559079087512,0.0,0.0,0.1483333333333334,0.08039056958475241,5.561666666666667,17.265,nan,nan,nan,345.08166666666665,0.013272220585465276,9.721534749123054e-05,22.835532903671265,"classic only, 12000 episodes"
2026-08-13 08:16:12,p9_direct_seed5,p9_direct_seed5,fast,tabular_q,solo,classic,30,20,0.7066666666666667,0.2531638876755303,0.7066666666666667,0.2531638876755303,0.7066666666666667,0.2531638876755303,0.0,0.0,0.06166666666666668,0.04676303678329075,8.350000000000001,17.331666666666667,nan,nan,nan,377.5466666666667,0.01791831473371945,8.797300772943778e-05,21.40853714942932,"classic only, 12000 episodes"
2026-08-13 08:16:38,p9_direct_seed6,p9_direct_seed6,fast,tabular_q,solo,classic,30,20,1.4733333333333336,0.23331691239426988,1.4733333333333336,0.23331691239426988,1.4733333333333336,0.23331691239426988,0.0,0.0,0.014999999999999998,0.023304579984969945,25.209999999999994,31.773333333333337,nan,nan,nan,395.0233333333333,0.06006818162640182,0.00015885683945535088,25.58669400215149,"classic only, 12000 episodes"
2026-08-13 08:17:03,p9_direct_seed7,p9_direct_seed7,fast,tabular_q,solo,classic,30,20,1.7833333333333334,0.4069087276572944,1.7833333333333334,0.4069087276572944,1.7833333333333334,0.4069087276572944,0.0,0.0,0.06166666666666668,0.055216397697718786,43.55000000000002,34.891666666666666,nan,nan,nan,375.64166666666665,0.10464316613794175,0.00016457462706418713,24.691647052764893,"classic only, 12000 episodes"
2026-08-13 08:17:31,p9_direct_seed8,p9_direct_seed8,fast,tabular_q,solo,classic,30,20,2.655000000000001,0.5639072435342046,2.655000000000001,0.5639072435342046,2.655000000000001,0.5639072435342046,0.0,0.0,0.06500000000000003,0.058941818185686175,45.095000000000006,46.29333333333332,nan,nan,nan,374.175,0.10713792565867129,0.0002290132786419946,28.451624155044556,"classic only, 12000 episodes"
2026-08-13 08:17:57,p9_direct_seed9,p9_direct_seed9,fast,tabular_q,solo,classic,30,20,2.126666666666667,0.44619721427076225,2.126666666666667,0.44619721427076225,2.126666666666667,0.44619721427076225,0.0,0.0,0.0016666666666666668,0.00912870929175277,31.130000000000003,41.06166666666666,nan,nan,nan,399.37833333333333,0.06601927161797293,0.00017006026914341427,25.817090272903442,"classic only, 12000 episodes"
2026-08-13 08:18:16,p9_direct_seed10,p9_direct_seed10,fast,tabular_q,solo,classic,30,20,0.5783333333333333,0.22193635827965816,0.5783333333333333,0.22193635827965816,0.5783333333333333,0.22193635827965816,0.0,0.0,0.05500000000000003,0.05144464718644623,5.403333333333335,15.471666666666664,nan,nan,nan,378.605,0.012374374347935183,7.154162762386661e-05,18.692249059677124,"classic only, 12000 episodes"
2026-08-13 09:03:25,p9_curriculum_seed1,p9_curriculum_seed1,fast,tabular_q,solo,classic,30,20,2.861666666666666,0.8069400838045999,2.861666666666666,0.8069400838045999,2.861666666666666,0.8069400838045999,0.0,0.0,0.1316666666666667,0.07129749878735812,25.22833333333333,47.916666666666664,nan,nan,nan,349.1383333333333,0.051841915573101395,0.00015573594276101644,21.030482053756714,"loot-crate then classic, 6000 each"
2026-08-13 09:03:40,p9_curriculum_seed2,p9_curriculum_seed2,fast,tabular_q,solo,classic,30,20,0.5983333333333333,0.2634267984866375,0.5983333333333333,0.2634267984866375,0.5983333333333333,0.2634267984866375,0.0,0.0,0.2816666666666668,0.09780640037350821,7.606666666666667,14.7,nan,nan,nan,290.4166666666667,0.022215208034433286,7.707601435044232e-05,15.650166988372803,"loot-crate then classic, 6000 each"
2026-08-13 09:03:59,p9_curriculum_seed3,p9_curriculum_seed3,fast,tabular_q,solo,classic,30,20,1.5283333333333333,0.4982180891615801,1.5283333333333333,0.4982180891615801,1.5283333333333333,0.4982180891615801,0.0,0.0,0.31166666666666665,0.1201172798540669,15.166666666666664,30.426666666666662,nan,nan,nan,278.785,0.045632536422930456,0.00013319577880633508,18.0741708278656,"loot-crate then classic, 6000 each"
2026-08-13 09:04:24,p9_curriculum_seed4,p9_curriculum_seed4,fast,tabular_q,solo,classic,30,20,2.655,0.37193575641036686,2.655,0.37193575641036686,2.655,0.37193575641036686,0.0,0.0,0.05500000000000001,0.053093931077302786,22.430000000000003,47.233333333333334,nan,nan,nan,382.385,0.03782400808957813,0.00016118247559163582,24.988940238952637,"loot-crate then classic, 6000 each"
2026-08-13 09:04:48,p9_curriculum_seed5,p9_curriculum_seed5,fast,tabular_q,solo,classic,30,20,3.0233333333333334,0.5839422109653714,3.0233333333333334,0.5839422109653714,3.0233333333333334,0.5839422109653714,0.0,0.0,0.03333333333333333,0.04420433223684923,19.27,51.48833333333333,nan,nan,nan,390.9866666666667,0.03662102714500068,0.00014575013374830233,24.296929121017456,"loot-crate then classic, 6000 each"
2026-08-13 09:05:09,p9_curriculum_seed6,p9_curriculum_seed6,fast,tabular_q,solo,classic,30,20,0.9616666666666667,0.30048332713323295,0.9616666666666667,0.30048332713323295,0.9616666666666667,0.30048332713323295,0.0,0.0,0.10499999999999998,0.08340801251513033,14.226666666666665,21.144999999999996,nan,nan,nan,359.0883333333333,0.03551586656950704,0.00011974795864692851,20.98985195159912,"loot-crate then classic, 6000 each"
2026-08-13 09:05:31,p9_curriculum_seed7,p9_curriculum_seed7,fast,tabular_q,solo,classic,30,20,1.14,0.3060876592945455,1.14,0.3060876592945455,1.14,0.3060876592945455,0.0,0.0,0.04166666666666669,0.04371406570235585,13.955000000000004,22.051666666666666,nan,nan,nan,383.7683333333333,0.029961652212055014,0.00012635167177746452,22.320720195770264,"loot-crate then classic, 6000 each"
2026-08-13 09:05:56,p9_curriculum_seed8,p9_curriculum_seed8,fast,tabular_q,solo,classic,30,20,1.245,0.39683011217778635,1.245,0.39683011217778635,1.245,0.39683011217778635,0.0,0.0,0.07166666666666668,0.06390096504226937,42.04499999999999,25.885,nan,nan,nan,371.7633333333333,0.10317047584036439,0.00016844789302194427,24.574679136276245,"loot-crate then classic, 6000 each"
2026-08-13 09:06:16,p9_curriculum_seed9,p9_curriculum_seed9,fast,tabular_q,solo,classic,30,20,1.8533333333333333,0.44118440380516577,1.8533333333333333,0.44118440380516577,1.8533333333333333,0.44118440380516577,0.0,0.0,0.26333333333333336,0.08995528902176074,20.546666666666667,35.248333333333335,nan,nan,nan,298.365,0.05346918483512923,0.00015472818145062398,20.284777879714966,"loot-crate then classic, 6000 each"
2026-08-13 09:06:34,p9_curriculum_seed10,p9_curriculum_seed10,fast,tabular_q,solo,classic,30,20,1.475,0.34759022644090753,1.475,0.34759022644090753,1.475,0.34759022644090753,0.0,0.0,0.2849999999999999,0.08320104442315279,10.911666666666667,29.69166666666667,nan,nan,nan,287.425,0.03256501696094633,0.000129516255163966,18.394500970840454,"loot-crate then classic, 6000 each"
2026-08-13 09:57:50,p10_g95_seed1,p10_g95_seed1,fast,tabular_q,solo,classic,30,20,2.93,0.4440410046303196,2.93,0.4440410046303196,2.93,0.4440410046303196,0.0,0.0,0.2800000000000001,0.08366600265340758,35.89666666666666,48.61333333333334,nan,nan,nan,295.0933333333333,0.08601798301102476,0.00018870491738477108,18.95212411880493,gamma 0.95
2026-08-13 09:58:13,p10_g95_seed2,p10_g95_seed2,fast,tabular_q,solo,classic,30,20,1.406666666666667,0.3103761159195941,1.406666666666667,0.3103761159195941,1.406666666666667,0.3103761159195941,0.0,0.0,0.05333333333333335,0.052413036897146215,11.211666666666668,26.63666666666667,nan,nan,nan,379.09,0.02378063256746419,0.00012641093125210367,22.289223194122314,gamma 0.95
2026-08-13 09:58:50,p10_g95_seed3,p10_g95_seed3,fast,tabular_q,solo,classic,30,20,8.963333333333333,0.06814453874610588,8.963333333333333,0.06814453874610588,8.963333333333333,0.06814453874610588,0.0,0.0,0.005000000000000001,0.015256428831468232,41.61333333333334,122.96833333333335,nan,nan,nan,356.635,0.04970534767105491,0.00030304273156750146,37.60992193222046,gamma 0.95
2026-08-13 09:59:15,p10_g95_seed4,p10_g95_seed4,fast,tabular_q,solo,classic,30,20,1.275,0.3007891918454426,1.275,0.3007891918454426,1.275,0.3007891918454426,0.0,0.0,0.04833333333333335,0.04251436538827571,14.060000000000002,24.91833333333333,nan,nan,nan,380.90833333333336,0.024914130696361766,0.0001355349226018163,25.14899516105652,gamma 0.95
2026-08-13 09:59:44,p10_g95_seed5,p10_g95_seed5,fast,tabular_q,solo,classic,30,20,1.7483333333333333,0.47242648275598975,1.7483333333333333,0.47242648275598975,1.7483333333333333,0.47242648275598975,0.0,0.0,0.05333333333333335,0.047221658775092455,29.26,34.10999999999999,nan,nan,nan,379.26,0.037924730615760516,0.0002060942685129052,28.769078969955444,gamma 0.95
2026-08-13 10:00:07,p10_g95_seed6,p10_g95_seed6,fast,tabular_q,solo,classic,30,20,1.1783333333333337,0.32501547266440156,1.1783333333333337,0.32501547266440156,1.1783333333333337,0.32501547266440156,0.0,0.0,0.06333333333333335,0.05560534167675355,11.251666666666667,26.815,nan,nan,nan,375.085,0.034445525680845676,0.00012106512813408019,22.904803037643433,gamma 0.95
2026-08-13 10:00:35,p10_g95_seed7,p10_g95_seed7,fast,tabular_q,solo,classic,30,20,2.6350000000000002,0.3985209724935958,2.6350000000000002,0.3985209724935958,2.6350000000000002,0.3985209724935958,0.0,0.0,0.10500000000000001,0.07582875444051551,30.60833333333334,48.440000000000005,nan,nan,nan,359.88166666666666,0.06654965289516461,0.000203598740813823,27.511613130569458,gamma 0.95
2026-08-13 10:01:00,p10_g95_seed8,p10_g95_seed8,fast,tabular_q,solo,classic,30,20,1.4016666666666668,0.4111555065601246,1.4016666666666668,0.4111555065601246,1.4016666666666668,0.4111555065601246,0.0,0.0,0.06833333333333336,0.05795856625468622,37.77666666666667,28.50666666666667,nan,nan,nan,373.105,0.14798336482580865,0.00015424970953996687,25.04580807685852,gamma 0.95
2026-08-13 10:01:26,p10_g95_seed9,p10_g95_seed9,fast,tabular_q,solo,classic,30,20,1.74,0.38200920732720384,1.74,0.38200920732720384,1.74,0.38200920732720384,0.0,0.0,0.04833333333333335,0.04251436538827571,26.703333333333337,33.82333333333334,nan,nan,nan,380.90833333333336,0.06277538340370606,0.00017514046469108,26.117228031158447,gamma 0.95
2026-08-13 10:01:58,p10_g95_seed10,p10_g95_seed10,fast,tabular_q,solo,classic,30,20,3.756666666666667,0.5547185265322954,3.756666666666667,0.5547185265322954,3.756666666666667,0.5547185265322954,0.0,0.0,0.008333333333333333,0.01895245108947259,35.266666666666666,61.64666666666666,nan,nan,nan,397.0783333333333,0.058628230365964734,0.00025972853491593883,32.58887791633606,gamma 0.95
2026-08-13 10:59:11,p10_g99_seed1,p10_g99_seed1,fast,tabular_q,solo,classic,30,20,5.1899999999999995,0.9104186229232776,5.1899999999999995,0.9104186229232776,5.1899999999999995,0.9104186229232776,0.0,0.0,0.06833333333333336,0.06086068508081181,27.62,80.77000000000001,nan,nan,nan,370.41,0.04561161955670743,0.0001381759281044648,19.829365968704224,gamma 0.99
2026-08-13 10:59:36,p10_g99_seed2,p10_g99_seed2,fast,tabular_q,solo,classic,30,20,6.293333333333333,0.5879146861245427,6.293333333333333,0.5879146861245427,6.293333333333333,0.5879146861245427,0.0,0.0,0.0666666666666667,0.0401147778542877,42.125,94.96499999999997,nan,nan,nan,380.165,0.07559436911165766,0.0001997011668505484,25.010488986968994,gamma 0.99
2026-08-13 10:59:59,p10_g99_seed3,p10_g99_seed3,fast,tabular_q,solo,classic,30,20,2.8016666666666663,0.6144079478951925,2.8016666666666663,0.6144079478951925,2.8016666666666663,0.6144079478951925,0.0,0.0,0.08833333333333332,0.0665444281629967,24.538333333333334,50.47666666666667,nan,nan,nan,366.585,0.052393487640429004,0.00015192157469896172,22.731709957122803,gamma 0.99
2026-08-13 11:00:34,p10_g99_seed4,p10_g99_seed4,fast,tabular_q,solo,classic,30,20,5.645,0.768714780522076,5.645,0.768714780522076,5.645,0.768714780522076,0.0,0.0,0.006666666666666667,0.021708624272765237,48.57833333333333,89.53500000000001,nan,nan,nan,396.1933333333333,0.06958723855356812,0.00027677751638159604,34.635135889053345,gamma 0.99
2026-08-13 11:01:04,p10_g99_seed5,p10_g99_seed5,fast,tabular_q,solo,classic,30,20,3.943333333333333,0.7981371990489776,3.943333333333333,0.7981371990489776,3.943333333333333,0.7981371990489776,0.0,0.0,0.0,0.0,24.955000000000002,66.72499999999998,nan,nan,nan,399.9633333333333,0.0457500270858162,0.00019666390528331288,30.120972871780396,gamma 0.99
2026-08-13 11:01:35,p10_g99_seed6,p10_g99_seed6,fast,tabular_q,solo,classic,30,20,4.429999999999999,0.7876853914235487,4.429999999999999,0.7876853914235487,4.429999999999999,0.7876853914235487,0.0,0.0,0.06333333333333334,0.06423734724916023,46.48333333333332,72.74000000000001,nan,nan,nan,379.52166666666665,0.10501815882272861,0.00023252946963925908,31.35627579689026,gamma 0.99
2026-08-13 11:02:06,p10_g99_seed7,p10_g99_seed7,fast,tabular_q,solo,classic,30,20,7.0216666666666665,0.48719523335342574,7.0216666666666665,0.48719523335342574,7.0216666666666665,0.48719523335342574,0.0,0.0,0.03500000000000001,0.04183300132670379,43.181666666666665,103.43499999999999,nan,nan,nan,376.0366666666667,0.09678134224499384,0.00023411034221050477,30.765639781951904,gamma 0.99
2026-08-13 11:02:37,p10_g99_seed8,p10_g99_seed8,fast,tabular_q,solo,classic,30,20,4.446666666666667,0.6452656941849255,4.446666666666667,0.6452656941849255,4.446666666666667,0.6452656941849255,0.0,0.0,0.09833333333333334,0.0771064348731711,40.10666666666667,71.73333333333333,nan,nan,nan,356.19666666666666,0.06990520218231501,0.00027767054720647554,31.23776388168335,gamma 0.99
2026-08-13 11:03:06,p10_g99_seed9,p10_g99_seed9,fast,tabular_q,solo,classic,30,20,7.294999999999999,0.5479349948859715,7.294999999999999,0.5479349948859715,7.294999999999999,0.5479349948859715,0.0,0.0,0.07000000000000002,0.05508613944197477,40.12166666666668,107.6466666666667,nan,nan,nan,367.70666666666665,0.07029153673217782,0.00022731929427433312,28.818145990371704,gamma 0.99
2026-08-13 11:03:28,p10_g99_seed10,p10_g99_seed10,fast,tabular_q,solo,classic,30,20,1.4966666666666668,0.31539065358348223,1.4966666666666668,0.31539065358348223,1.4966666666666668,0.31539065358348223,0.0,0.0,0.05166666666666669,0.0425143653882757,11.370000000000001,30.564999999999994,nan,nan,nan,379.7,0.025748397857958037,0.00011277095813766291,21.513648748397827,gamma 0.99
2026-08-13 12:04:07,p11_g995_seed1,p11_g995_seed1,fast,tabular_q,solo,classic,30,20,7.321666666666667,0.5240234486286313,7.321666666666667,0.5240234486286313,7.321666666666667,0.5240234486286313,0.0,0.0,0.028333333333333342,0.036396602089730314,43.05,110.44499999999998,nan,nan,nan,383.655,0.07580595413413961,0.000167797141594596,22.03703022003174,gamma 0.995
2026-08-13 12:04:34,p11_g995_seed2,p11_g995_seed2,fast,tabular_q,solo,classic,30,20,8.036666666666669,0.5354555478078091,8.036666666666669,0.5354555478078091,8.036666666666669,0.5354555478078091,0.0,0.0,0.056666666666666685,0.05371273099800798,39.28666666666667,113.70166666666665,nan,nan,nan,358.75666666666666,0.06306038447601438,0.0002182703915711138,27.181272268295288,gamma 0.995
2026-08-13 12:05:14,p11_g995_seed3,p11_g995_seed3,fast,tabular_q,solo,classic,30,20,4.786666666666666,0.5829374683051545,4.786666666666666,0.5829374683051545,4.786666666666666,0.5829374683051545,0.0,0.0,0.12666666666666665,0.08482571720209962,40.43500000000001,77.59666666666664,nan,nan,nan,353.4266666666667,0.05504206436035764,0.00035379156310083316,39.425098180770874,gamma 0.995
2026-08-13 12:05:44,p11_g995_seed4,p11_g995_seed4,fast,tabular_q,solo,classic,30,20,4.076666666666666,0.6579400105414356,4.076666666666666,0.6579400105414356,4.076666666666666,0.6579400105414356,0.0,0.0,0.09333333333333332,0.07159913953120664,32.60333333333334,65.68333333333334,nan,nan,nan,364.5833333333333,0.06608914285714286,0.00022926492963518415,29.64066219329834,gamma 0.995
2026-08-13 12:06:13,p11_g995_seed5,p11_g995_seed5,fast,tabular_q,solo,classic,30,20,6.975000000000002,0.7522093894104496,6.975000000000002,0.7522093894104496,6.975000000000002,0.7522093894104496,0.0,0.0,0.006666666666666667,0.017287295182088016,39.63499999999999,100.86000000000003,nan,nan,nan,387.06,0.06307376978590744,0.00021640562974621692,29.642061233520508,gamma 0.995
2026-08-13 12:06:42,p11_g995_seed6,p11_g995_seed6,fast,tabular_q,solo,classic,30,20,6.464999999999999,0.8015233341409429,6.464999999999999,0.8015233341409429,6.464999999999999,0.8015233341409429,0.0,0.0,0.011666666666666665,0.025200346649686546,32.64833333333335,96.175,nan,nan,nan,389.9116666666667,0.04235147276947343,0.0001988005362859964,28.470879077911377,gamma 0.995
2026-08-13 12:07:11,p11_g995_seed7,p11_g995_seed7,fast,tabular_q,solo,classic,30,20,7.471666666666666,0.6550445277485596,7.471666666666666,0.6550445277485596,7.471666666666666,0.6550445277485596,0.0,0.0,0.006666666666666667,0.01728729518208802,36.80333333333333,109.57333333333334,nan,nan,nan,382.0416666666667,0.05005998473115934,0.00021429562077213886,29.155906200408936,gamma 0.995
2026-08-13 12:07:42,p11_g995_seed8,p11_g995_seed8,fast,tabular_q,solo,classic,30,20,4.470000000000001,0.756534749754568,4.470000000000001,0.756534749754568,4.470000000000001,0.756534749754568,0.0,0.0,0.03000000000000001,0.03619868544002953,41.066666666666656,72.86833333333334,nan,nan,nan,388.6016666666667,0.08624512675790548,0.00023606882765270205,31.232153177261353,gamma 0.995
2026-08-13 12:08:07,p11_g995_seed9,p11_g995_seed9,fast,tabular_q,solo,classic,30,20,2.4066666666666667,0.4059330107239399,2.4066666666666667,0.4059330107239399,2.4066666666666667,0.4059330107239399,0.0,0.0,0.04833333333333335,0.04251436538827571,15.443333333333335,49.84166666666667,nan,nan,nan,380.04,0.03467178893449812,0.00014725754404303879,24.48746085166931,gamma 0.995
2026-08-13 12:08:35,p11_g995_seed10,p11_g995_seed10,fast,tabular_q,solo,classic,30,20,7.089999999999998,0.7151561199221249,7.089999999999998,0.7151561199221249,7.089999999999998,0.7151561199221249,0.0,0.0,0.06333333333333335,0.05862407022030629,36.81666666666667,104.61333333333336,nan,nan,nan,366.39166666666665,0.04544772215525281,0.0002223136255993653,28.765505075454712,gamma 0.995
2026-08-13 12:12:11,xfer_classic_to_task1,xfer_s1,fast,tabular_q,solo,coin-heaven,30,20,46.705000000000005,2.6877547994690603,46.705000000000005,2.6877547994690603,46.705000000000005,2.6877547994690603,0.0,0.0,0.11499999999999998,0.08215838362577493,0.2916666666666667,0.0,nan,nan,nan,116.61833333333334,0.004787697760500779,0.00030834536052156005,31.056807041168213,"classic-trained, gamma 0.99, evaluated on coin-heaven"
2026-08-13 12:13:07,xfer_classic_to_task1,xfer_s2,fast,tabular_q,solo,coin-heaven,30,20,21.77,4.3479008014569915,21.77,4.3479008014569915,21.77,4.3479008014569915,0.0,0.0,0.006666666666666667,0.017287295182088023,0.050000000000000024,0.0,nan,nan,nan,381.2416666666667,0.0003541061006797963,0.0002391030039067383,56.22714805603027,"classic-trained, gamma 0.99, evaluated on coin-heaven"
2026-08-13 12:14:04,xfer_classic_to_task1,xfer_s3,fast,tabular_q,solo,coin-heaven,30,20,28.37666666666667,4.136063707017307,28.37666666666667,4.136063707017307,28.37666666666667,4.136063707017307,0.0,0.0,0.09500000000000003,0.05469350336506911,0.1566666666666667,0.0,nan,nan,nan,318.4816666666667,0.0011565291565710219,0.0002878755612548003,56.05197024345398,"classic-trained, gamma 0.99, evaluated on coin-heaven"
2026-08-13 12:14:58,xfer_classic_to_task1,xfer_s4,fast,tabular_q,solo,coin-heaven,30,20,34.62166666666667,4.16499541195536,34.62166666666667,4.16499541195536,34.62166666666667,4.16499541195536,0.0,0.0,0.005000000000000001,0.01525642883146823,0.050000000000000024,0.0,nan,nan,nan,266.0466666666667,0.00047610694865562434,0.0002696553664931909,53.498018741607666,"classic-trained, gamma 0.99, evaluated on coin-heaven"
2026-08-13 12:15:56,xfer_classic_to_task1,xfer_s5,fast,tabular_q,solo,coin-heaven,30,20,35.92499999999999,4.701535882578416,35.92499999999999,4.701535882578416,35.92499999999999,4.701535882578416,0.0,0.0,0.016666666666666666,0.02397316507426921,0.050000000000000024,0.0,nan,nan,nan,249.49,0.0006947506246075327,0.00029987431812272363,57.96883511543274,"classic-trained, gamma 0.99, evaluated on coin-heaven"
2026-08-13 13:23:34,p11_g999_seed1,p11_g999_seed1,fast,tabular_q,solo,classic,30,20,7.238333333333334,0.6545178975100064,7.238333333333334,0.6545178975100064,7.238333333333334,0.6545178975100064,0.0,0.0,0.03500000000000002,0.039718839445489255,39.13666666666666,108.83666666666666,nan,nan,nan,377.365,0.08689641770346128,0.00021151614789672267,29.285043001174927,gamma 0.999
2026-08-13 13:24:10,p11_g999_seed2,p11_g999_seed2,fast,tabular_q,solo,classic,30,20,7.708333333333334,0.6174311818881648,7.708333333333334,0.6174311818881648,7.708333333333334,0.6174311818881648,0.0,0.0,0.008333333333333333,0.018952451089472588,44.00833333333334,109.20333333333336,nan,nan,nan,389.42,0.06578586958382551,0.00027707027849797514,35.941134214401245,gamma 0.999
2026-08-13 13:24:54,p11_g999_seed3,p11_g999_seed3,fast,tabular_q,solo,classic,30,20,6.91,0.43774500528866384,6.91,0.43774500528866384,6.91,0.43774500528866384,0.0,0.0,0.05000000000000002,0.041522739926869986,43.25,104.13333333333331,nan,nan,nan,385.005,0.08464392237330251,0.00037645214990694856,44.346617698669434,gamma 0.999
2026-08-13 13:25:34,p11_g999_seed4,p11_g999_seed4,fast,tabular_q,solo,classic,30,20,3.2683333333333335,0.3772594765458891,3.2683333333333335,0.3772594765458891,3.2683333333333335,0.3772594765458891,0.0,0.0,0.07166666666666668,0.05825528440338729,45.151666666666664,56.89666666666668,nan,nan,nan,372.29,0.07641444393707414,0.00029555392854284395,39.53753089904785,gamma 0.999
2026-08-13 13:26:15,p11_g999_seed5,p11_g999_seed5,fast,tabular_q,solo,classic,30,20,4.461666666666668,0.7638021197672338,4.461666666666668,0.7638021197672338,4.461666666666668,0.7638021197672338,0.0,0.0,0.05166666666666668,0.0425143653882757,38.3,69.81,nan,nan,nan,377.6166666666667,0.07066248841417663,0.00029374443590785714,40.89619207382202,gamma 0.999
2026-08-13 13:27:04,p11_g999_seed6,p11_g999_seed6,fast,tabular_q,solo,classic,30,20,5.025000000000003,0.579796337607826,5.025000000000003,0.579796337607826,5.025000000000003,0.579796337607826,0.0,0.0,0.021666666666666667,0.03394552769621814,42.370000000000005,81.54166666666666,nan,nan,nan,391.94,0.08030991138099369,0.0003579751736060414,49.06566905975342,gamma 0.999
2026-08-13 13:27:54,p11_g999_seed7,p11_g999_seed7,fast,tabular_q,solo,classic,30,20,5.136666666666667,0.668107638103288,5.136666666666667,0.668107638103288,5.136666666666667,0.668107638103288,0.0,0.0,0.07666666666666669,0.061213776527687044,33.09166666666667,79.77666666666667,nan,nan,nan,369.35333333333335,0.06798368319405086,0.0003353466480330797,49.843724966049194,gamma 0.999
2026-08-13 13:28:57,p11_g999_seed8,p11_g999_seed8,fast,tabular_q,solo,classic,30,20,7.4416666666666655,0.6431446629423775,7.4416666666666655,0.6431446629423775,7.4416666666666655,0.6431446629423775,0.0,0.0,0.04000000000000001,0.04234505222898967,39.06499999999999,107.78666666666666,nan,nan,nan,374.095,0.043594095973839085,0.0004793835899738377,63.72857999801636,gamma 0.999
2026-08-13 13:29:53,p11_g999_seed9,p11_g999_seed9,fast,tabular_q,solo,classic,30,20,7.980000000000001,0.4954273668884964,7.980000000000001,0.4954273668884964,7.980000000000001,0.4954273668884964,0.0,0.0,0.046666666666666676,0.0524130368971462,44.42833333333333,114.465,nan,nan,nan,376.23833333333334,0.08182756497432922,0.00042860451028015203,56.17152786254883,gamma 0.999
2026-08-13 13:30:44,p11_g999_seed10,p11_g999_seed10,fast,tabular_q,solo,classic,30,20,7.426666666666667,0.4730191607501556,7.426666666666667,0.4730191607501556,7.426666666666667,0.4730191607501556,0.0,0.0,0.03333333333333334,0.037904902178945175,38.57833333333333,109.02833333333334,nan,nan,nan,379.06666666666666,0.052097256419275415,0.00035973603021834376,50.62058615684509,gamma 0.999
2026-08-13 16:26:06,p11_g99_boltz_seed1,p11_g99_boltz_seed1,fast,tabular_q,solo,classic,30,20,8.809999999999999,0.18772687423580264,8.809999999999999,0.18772687423580264,8.809999999999999,0.18772687423580264,0.0,0.0,0.0,0.0,41.429999999999986,121.3433333333333,nan,nan,nan,366.705,0.04894033805556692,0.0002557871303486485,45.562755823135376,"gamma 0.99 with Max-Boltzmann, retest"
2026-08-13 16:26:40,p11_g99_boltz_seed2,p11_g99_boltz_seed2,fast,tabular_q,solo,classic,30,20,0.8116666666666669,0.23477183837069138,0.8116666666666669,0.23477183837069138,0.8116666666666669,0.23477183837069138,0.0,0.0,0.04833333333333335,0.04251436538827571,7.754999999999998,20.67000000000001,nan,nan,nan,380.90833333333336,0.02512415498041961,0.00012106569237542028,34.14568305015564,"gamma 0.99 with Max-Boltzmann, retest"
2026-08-13 16:27:27,p11_g99_boltz_seed3,p11_g99_boltz_seed3,fast,tabular_q,solo,classic,30,20,3.413333333333334,0.7639431885960491,3.413333333333334,0.7639431885960491,3.413333333333334,0.7639431885960491,0.0,0.0,0.016666666666666666,0.023973165074269207,18.49,57.82000000000001,nan,nan,nan,393.77166666666665,0.030851212420057308,0.00018355069712835525,47.24527096748352,"gamma 0.99 with Max-Boltzmann, retest"
2026-08-13 16:28:29,p11_g99_boltz_seed4,p11_g99_boltz_seed4,fast,tabular_q,solo,classic,30,20,8.951666666666664,0.1004158022092804,8.951666666666664,0.1004158022092804,8.951666666666664,0.1004158022092804,0.0,0.0,0.0016666666666666668,0.00912870929175277,40.97166666666668,123.0016666666667,nan,nan,nan,364.73333333333335,0.05701882653993785,0.0002622143820464731,61.80070090293884,"gamma 0.99 with Max-Boltzmann, retest"
